Order ID,Ship Mode,Customer ID,Segment,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order Date,Ship Date,Customer Feedback,Coupon Code,Returned,Payment Mode,Delivery Status,Rating,Promo Applied,Complaint
CA-2015-125934,Standard Class,SN-20560,Home Office,Paterson,New Jersey,East,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,209.6,4,0,96.416,12/04/2020,12/08/2020,Bad,NEW20,Yes,,Delivered,1,1,
CA-2016-160535,Standard Class,BP-11050,Corporate,Plainfield,New Jersey,East,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",563.4,4,0,67.608,10/11/2020,10/19/2020,Bad,EXTRA5,,UPI,,1,0,No
US-2017-110604,Standard Class,JF-15295,Consumer,Seattle,Washington,West,Furniture,Chairs,SAFCO Arco Folding Chair,220.96,1,0.2,24.858,09/05/2019,09/10/2019,,SAVE10,No,Cash,Delivered,,0,No
CA-2017-109701,Same Day,AM-10360,Corporate,Los Angeles,California,West,Office Supplies,Binders,Satellite Sectional Post Binders,69.456,2,0.2,22.5732,02/10/2019,02/19/2019,Bad,,Yes,Credit Card,Lost,,,
CA-2017-126396,Second Class,AR-10345,Corporate,Houston,Texas,Central,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,85.2,6,0.2,20.235,10/14/2018,10/21/2018,Average,EXTRA5,,Wallet,Delayed,2,1,
CA-2017-121489,Second Class,CM-11815,Corporate,Seattle,Washington,West,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",388.704,6,0.2,38.8704,03/07/2018,03/15/2018,Bad,EXTRA5,Yes,Credit Card,Lost,,1,
CA-2017-141705,First Class,PO-18850,Consumer,Mansfield,Texas,Central,Furniture,Tables,Hon 2111 Invitation Series Straight Table,517.405,5,0.3,-81.3065,02/01/2018,02/08/2018,Average,EXTRA5,Yes,Wallet,Delivered,2,0,
CA-2015-169397,First Class,JB-15925,Consumer,Dublin,Ohio,East,Office Supplies,Binders,Ibico Standard Transparent Covers,19.776,4,0.7,-13.8432,09/07/2018,09/15/2018,Excellent,,Yes,Credit Card,Delayed,3,1,Yes
CA-2017-102925,Second Class,CD-12280,Consumer,New York City,New York,East,Office Supplies,Paper,Xerox 202,12.96,2,0,6.2208,08/18/2018,08/24/2018,Bad,FREESHIP,Yes,Cash,Delayed,,1,No
US-2017-107979,Standard Class,FO-14305,Consumer,Glendale,Arizona,West,Office Supplies,Storage,Rogers Deluxe File Chest,35.168,2,0.2,-8.3524,10/19/2019,10/23/2019,Good,SAVE10,,,,5,1,
US-2015-122784,Standard Class,RA-19915,Consumer,Highland Park,Illinois,Central,Office Supplies,Binders,Avery Durable Binders,2.88,5,0.8,-4.464,04/09/2019,04/14/2019,Bad,NEW20,,,Lost,4,1,No
CA-2015-116876,Standard Class,TT-21070,Consumer,Rochester,New York,East,Technology,Phones,Samsung Galaxy S4,625.99,1,0,187.797,03/09/2018,03/16/2018,Excellent,,,Wallet,Delayed,1,,
CA-2017-132682,Second Class,TH-21235,Corporate,Dallas,Texas,Central,Office Supplies,Paper,Easy-staple paper,85.056,3,0.2,28.7064,10/23/2018,10/30/2018,Excellent,FREESHIP,Yes,Credit Card,Delayed,,0,
US-2014-151015,Standard Class,BD-11500,Consumer,Chicago,Illinois,Central,Office Supplies,Paper,Xerox 1951,322.192,13,0.2,100.685,10/25/2019,10/30/2019,Good,FREESHIP,Yes,Cash,Delivered,4,,Yes
CA-2017-115602,Standard Class,DJ-13630,Consumer,New York City,New York,East,Office Supplies,Art,Staples in misc. colors,38.82,6,0,17.469,12/06/2018,12/12/2018,Average,EXTRA5,,Cash,Delayed,3,0,No
CA-2016-101168,Standard Class,SS-20140,Corporate,Nashua,New Hampshire,East,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",21.12,4,0,6.5472,10/02/2018,10/10/2018,Average,EXTRA5,Yes,Wallet,Delivered,1,,
US-2017-135986,Standard Class,PG-18895,Consumer,Richmond,Virginia,South,Office Supplies,Paper,Xerox 230,32.4,5,0,15.552,09/09/2020,09/17/2020,,,No,Credit Card,Delayed,3,0,No
CA-2016-115917,Standard Class,RB-19465,Home Office,Vallejo,California,West,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,15.424,4,0.2,5.0128,07/26/2020,08/02/2020,Average,EXTRA5,,,Delayed,2,0,No
CA-2016-160717,Standard Class,ME-17320,Home Office,Santa Barbara,California,West,Technology,Phones,Bose SoundLink Bluetooth Speaker,477.6,3,0.2,161.19,06/11/2020,06/18/2020,,EXTRA5,,,Lost,5,,No
CA-2017-116127,Second Class,SB-20185,Consumer,New York City,New York,East,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,400.784,1,0.2,-5.0098,07/28/2018,08/01/2018,Bad,,,Credit Card,Delayed,3,1,Yes
CA-2014-148614,Standard Class,MV-17485,Consumer,Los Angeles,California,West,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",19.3,2,0,5.79,12/01/2020,12/02/2020,,FREESHIP,,Wallet,Delivered,,,Yes
CA-2016-128531,Second Class,NS-18505,Consumer,Dallas,Texas,Central,Technology,Accessories,Logitech G105 Gaming Keyboard,94.992,2,0.2,-2.3748,02/20/2019,02/26/2019,,FREESHIP,,UPI,Delivered,1,0,
CA-2017-149489,First Class,DK-12835,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,7.518,2,0.7,-5.7638,10/04/2019,10/05/2019,Good,,,Credit Card,,4,,No
CA-2014-148614,Standard Class,MV-17485,Consumer,Los Angeles,California,West,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",19.36,2,0,9.2928,06/30/2020,07/08/2020,Bad,NEW20,,Wallet,Delayed,1,,No
CA-2017-160423,Standard Class,PS-19045,Home Office,Charlotte,North Carolina,South,Office Supplies,Binders,GBC Recycled VeloBinder Covers,35.784,7,0.7,-28.6272,12/18/2019,12/27/2019,Excellent,FREESHIP,,Credit Card,Delayed,,0,
US-2014-134733,Standard Class,BM-11650,Corporate,San Diego,California,West,Technology,Phones,netTALK DUO VoIP Telephone Service,83.984,2,0.2,31.494,03/16/2019,03/24/2019,Bad,FREESHIP,Yes,,,5,1,
US-2016-108504,Same Day,PP-18955,Home Office,Smyrna,Georgia,South,Office Supplies,Paper,Xerox 1943,342.37,7,0,160.9139,04/10/2019,04/13/2019,Excellent,SAVE10,No,,Lost,3,,Yes
CA-2014-103989,First Class,MC-17605,Corporate,Lakeland,Florida,South,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",33.57,5,0.7,-25.737,11/14/2019,11/19/2019,Good,SAVE10,,Wallet,,5,0,Yes
CA-2015-150791,Standard Class,CC-12430,Home Office,New York City,New York,East,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",271.764,2,0.1,60.392,01/22/2018,01/29/2018,Average,,No,UPI,Delivered,4,1,Yes
CA-2015-102281,First Class,MP-17470,Home Office,New York City,New York,East,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,71.76,6,0,20.0928,01/31/2020,02/05/2020,Average,EXTRA5,,Credit Card,,4,,Yes
US-2014-117744,Standard Class,MD-17860,Corporate,Corpus Christi,Texas,Central,Office Supplies,Art,Newell 343,16.464,7,0.2,1.4406,11/23/2018,11/29/2018,Excellent,FREESHIP,Yes,Cash,Delayed,4,0,Yes
CA-2014-114790,Second Class,FM-14215,Corporate,Richmond,Kentucky,South,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",146.76,3,0,38.1576,12/29/2019,01/04/2020,Average,SAVE10,,UPI,Delayed,4,1,No
CA-2016-103947,Standard Class,BB-10990,Corporate,Sierra Vista,Arizona,West,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,30.144,2,0.2,3.0144,09/17/2020,09/24/2020,Good,,Yes,Credit Card,Lost,5,,No
CA-2016-169887,Same Day,MS-17530,Consumer,Seattle,Washington,West,Office Supplies,Paper,Xerox 1986,6.68,1,0,3.2064,07/27/2018,08/04/2018,,NEW20,,UPI,Lost,,0,Yes
CA-2016-156265,Second Class,BF-11020,Corporate,Los Angeles,California,West,Furniture,Tables,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",136.464,2,0.2,15.3522,05/29/2019,06/01/2019,Excellent,,No,UPI,Lost,3,1,Yes
CA-2017-166317,Standard Class,JE-15610,Corporate,Milwaukee,Wisconsin,Central,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,98.16,6,0,9.816,06/12/2020,06/16/2020,Bad,SAVE10,No,UPI,,5,0,
CA-2017-122056,Standard Class,PG-18895,Consumer,Springfield,Virginia,South,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,181.86,7,0,50.9208,09/22/2018,09/25/2018,Average,EXTRA5,Yes,Wallet,Delayed,1,0,No
CA-2015-149342,Standard Class,TS-21160,Corporate,Columbus,Georgia,South,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",595.38,6,0,297.69,11/18/2020,11/21/2020,Bad,SAVE10,No,UPI,Delayed,5,,No
CA-2017-156237,First Class,PS-18760,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Aluminum Screw Posts,18.312,4,0.7,-12.208,06/17/2019,06/21/2019,Average,FREESHIP,,Cash,Delivered,3,,Yes
US-2015-127040,Standard Class,SG-20605,Consumer,New York City,New York,East,Office Supplies,Paper,Xerox 219,6.48,1,0,3.1104,10/11/2018,10/14/2018,Excellent,FREESHIP,No,Cash,Lost,2,,Yes
CA-2017-161956,Second Class,DR-12880,Corporate,Inglewood,California,West,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,321.92,4,0,96.576,03/15/2019,03/23/2019,Good,EXTRA5,,Cash,Delivered,5,,Yes
CA-2016-145709,Standard Class,AH-10690,Corporate,Coral Gables,Florida,South,Technology,Phones,Samsung HM1900 Bluetooth Headset,52.68,3,0.2,19.755,10/13/2018,10/17/2018,Good,EXTRA5,No,Credit Card,Lost,1,,No
CA-2017-103009,Second Class,PJ-18835,Corporate,Richmond,Kentucky,South,Office Supplies,Paper,Xerox 1963,26.4,5,0,11.88,05/18/2019,05/25/2019,,SAVE10,Yes,Cash,,4,0,No
US-2017-142188,Same Day,JF-15415,Consumer,Seattle,Washington,West,Office Supplies,Paper,Xerox 225,19.44,3,0,9.3312,10/17/2019,10/20/2019,Good,FREESHIP,Yes,Credit Card,,2,1,
CA-2015-113971,Standard Class,CB-12535,Corporate,Cuyahoga Falls,Ohio,East,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",8.352,6,0.2,1.2528,06/07/2019,06/11/2019,Bad,,No,UPI,Delayed,5,,
CA-2016-105277,Standard Class,LM-17065,Consumer,Auburn,New York,East,Office Supplies,Binders,GBC Instant Report Kit,15.528,3,0.2,5.823,08/24/2020,08/26/2020,Good,,Yes,UPI,,5,0,No
CA-2014-114195,First Class,EA-14035,Corporate,Mason,Ohio,East,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,3.132,2,0.7,-2.61,06/24/2020,07/03/2020,Average,,,Cash,Lost,3,1,
CA-2017-136448,First Class,AS-10090,Consumer,Philadelphia,Pennsylvania,East,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,47.984,2,0.2,14.3952,07/14/2018,07/22/2018,Excellent,EXTRA5,Yes,Wallet,,,,No
CA-2017-100825,Standard Class,KD-16495,Corporate,Los Angeles,California,West,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,99.87,3,0,23.9688,08/26/2020,09/03/2020,Excellent,,,,Delayed,,0,Yes
CA-2017-160934,Standard Class,TT-21460,Home Office,Los Angeles,California,West,Office Supplies,Art,Newell 347,21.4,5,0,6.206,12/01/2020,12/09/2020,Bad,NEW20,Yes,Wallet,,1,0,Yes
CA-2017-111591,Standard Class,PS-18970,Home Office,Seattle,Washington,West,Office Supplies,Fasteners,"Super Bands, 12/Pack",13.02,7,0,0.3906,10/02/2020,10/10/2020,Good,SAVE10,,Cash,Delayed,,1,
CA-2014-154599,Standard Class,KN-16450,Corporate,Redondo Beach,California,West,Technology,Phones,AT&T 1080 Corded phone,438.368,4,0.2,38.3572,09/27/2019,10/03/2019,Average,EXTRA5,,Cash,,,1,
CA-2017-149559,Same Day,KF-16285,Home Office,Long Beach,California,West,Office Supplies,Paper,Xerox 1996,12.96,2,0,6.2208,12/03/2020,12/11/2020,Excellent,,No,Wallet,,5,0,Yes
CA-2017-163265,Standard Class,JS-16030,Consumer,Decatur,Illinois,Central,Office Supplies,Art,Newell 312,28.032,6,0.2,3.504,11/03/2019,11/11/2019,Bad,FREESHIP,No,Cash,Delivered,2,0,
CA-2016-146171,Standard Class,JP-16135,Home Office,Columbus,Georgia,South,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart ,481.32,4,0,125.1432,07/04/2018,07/11/2018,Bad,NEW20,,Cash,Lost,,0,No
CA-2014-145317,Standard Class,SM-20320,Home Office,Jacksonville,Florida,South,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",30.768,2,0.2,8.0766,03/03/2018,03/04/2018,,EXTRA5,,Cash,,4,1,No
CA-2014-128055,Standard Class,AA-10315,Consumer,San Francisco,California,West,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,52.98,2,0,14.8344,02/29/2020,03/06/2020,Excellent,,No,UPI,Delivered,,,
CA-2014-116190,Standard Class,SG-20470,Consumer,Atlanta,Georgia,South,Office Supplies,Labels,Avery 485,162.89,13,0,76.5583,02/27/2019,03/05/2019,Good,NEW20,,UPI,Lost,2,0,Yes
CA-2017-138975,Standard Class,SC-20380,Consumer,Atlanta,Georgia,South,Technology,Phones,Nokia Lumia 925,377.97,3,0,98.2722,08/19/2019,08/25/2019,Bad,NEW20,Yes,UPI,,2,,
CA-2017-127397,Standard Class,ES-14080,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Xerox 1988,123.92,5,0.2,38.725,10/08/2020,10/10/2020,Average,,,Credit Card,Lost,2,0,
CA-2017-112753,Standard Class,CC-12670,Consumer,Los Angeles,California,West,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",917.9235,9,0.15,75.5937,06/06/2020,06/10/2020,,NEW20,No,UPI,Lost,1,,No
CA-2015-114811,Same Day,KD-16495,Corporate,New York City,New York,East,Technology,Machines,Zebra ZM400 Thermal Label Printer,4643.8,4,0,2229.024,09/15/2020,09/22/2020,,,,Wallet,Lost,2,0,
CA-2016-151512,Standard Class,SH-19975,Corporate,Denver,Colorado,West,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,18.72,2,0.2,3.51,01/16/2019,01/25/2019,Average,,,,Lost,,,No
CA-2017-117023,Standard Class,JW-15955,Consumer,Long Beach,New York,East,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",11.68,2,0,5.4896,12/28/2018,01/03/2019,Bad,SAVE10,,UPI,Delivered,1,1,Yes
CA-2017-143252,Standard Class,HE-14800,Corporate,Milwaukee,Wisconsin,Central,Furniture,Furnishings,Tensor Track Tree Floor Lamp,99.95,5,0,22.9885,01/16/2018,01/24/2018,Bad,FREESHIP,Yes,,Delivered,5,,
CA-2016-105732,Standard Class,AG-10270,Consumer,Omaha,Nebraska,Central,Technology,Phones,Mediabridge Sport Armband iPhone 5s,29.97,3,0,0.2997,08/04/2020,08/13/2020,Excellent,EXTRA5,Yes,UPI,,,,
CA-2017-155292,First Class,RD-19810,Home Office,Richmond,Kentucky,South,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,30,8,0,14.4,03/12/2018,03/16/2018,Excellent,SAVE10,No,Credit Card,Delayed,2,,No
CA-2017-100097,Second Class,MN-17935,Consumer,New York City,New York,East,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",135.3,5,0,37.884,05/09/2018,05/18/2018,Bad,SAVE10,Yes,Credit Card,Delayed,3,,Yes
US-2015-122910,Standard Class,LT-16765,Consumer,Louisville,Colorado,West,Technology,Phones,VTech DS6151,201.584,2,0.2,20.1584,05/20/2018,05/22/2018,,SAVE10,Yes,,,5,1,
CA-2014-160766,Same Day,DM-13015,Consumer,New York City,New York,East,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,16.99,1,0,4.4174,12/15/2020,12/19/2020,,EXTRA5,No,Wallet,Delivered,1,0,
CA-2016-160941,Standard Class,DK-12835,Corporate,Roseville,California,West,Office Supplies,Labels,Self-Adhesive Removable Labels,3.15,1,0,1.512,10/06/2020,10/13/2020,Good,EXTRA5,Yes,Credit Card,Lost,2,1,
CA-2016-137239,Standard Class,CR-12730,Consumer,Columbus,Ohio,East,Office Supplies,Envelopes,Airmail Envelopes,134.288,2,0.2,45.3222,08/03/2020,08/10/2020,Excellent,EXTRA5,No,,Lost,1,1,Yes
CA-2015-113145,Standard Class,VD-21670,Consumer,New York City,New York,East,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,13.52,4,0,6.2192,12/03/2018,12/04/2018,Bad,EXTRA5,Yes,,Delivered,5,1,No
CA-2017-115931,Standard Class,JM-15655,Corporate,Carlsbad,New Mexico,West,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",67.04,4,0.2,6.704,05/05/2018,05/10/2018,Excellent,,,,Delayed,2,1,Yes
CA-2016-149335,Same Day,BC-11125,Home Office,San Francisco,California,West,Office Supplies,Art,Newell 325,37.17,9,0,11.151,08/06/2020,08/08/2020,,NEW20,Yes,Credit Card,Delayed,5,,
CA-2016-110009,Standard Class,TR-21325,Consumer,Seattle,Washington,West,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",43.13,1,0,14.6642,07/07/2020,07/09/2020,Good,SAVE10,Yes,Cash,Delivered,3,,
US-2015-130519,Same Day,NG-18355,Corporate,Coral Springs,Florida,South,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",24.672,2,0.2,2.1588,03/17/2018,03/25/2018,Excellent,FREESHIP,,Cash,,4,1,
CA-2015-154284,Second Class,SZ-20035,Home Office,Saint Charles,Illinois,Central,Technology,Machines,Star Micronics TSP800 TSP847IIU Receipt Printer,600.53,2,0.3,137.264,03/21/2020,03/27/2020,,SAVE10,,,Delayed,4,1,No
US-2016-114888,Second Class,CC-12430,Home Office,San Francisco,California,West,Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation,6.24,3,0,1.872,11/12/2019,11/20/2019,Bad,FREESHIP,,Wallet,,5,0,
CA-2017-164364,Standard Class,CS-12355,Consumer,Seattle,Washington,West,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,27.93,3,0,8.0997,06/06/2019,06/07/2019,Average,SAVE10,,Wallet,Lost,2,,No
CA-2016-163167,Second Class,RF-19345,Corporate,Marietta,Georgia,South,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",182.67,3,0,52.9743,09/06/2020,09/13/2020,Good,FREESHIP,No,,Delayed,4,,Yes
CA-2016-133725,Standard Class,KL-16645,Consumer,Chicago,Illinois,Central,Technology,Phones,Mitel MiVoice 5330e IP Phone,1979.928,9,0.2,148.4946,03/29/2020,03/30/2020,Excellent,NEW20,Yes,Cash,,3,1,Yes
CA-2017-132430,First Class,CP-12085,Corporate,Lakewood,Ohio,East,Furniture,Furnishings,Nu-Dell Leatherette Frames,45.888,4,0.2,9.1776,09/27/2018,10/06/2018,Excellent,,,Credit Card,,3,,
CA-2015-159863,Second Class,DS-13180,Corporate,Houston,Texas,Central,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,134.376,3,0.2,6.7188,06/16/2019,06/23/2019,,NEW20,No,Cash,Delivered,5,1,No
CA-2014-164721,Second Class,LW-16825,Corporate,Brentwood,California,West,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,320.88,6,0,93.0552,05/17/2018,05/26/2018,Average,EXTRA5,Yes,Cash,Delivered,,1,
US-2014-159926,Standard Class,CS-11950,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,50.997,1,0.7,-40.7976,09/23/2020,09/27/2020,Average,EXTRA5,No,Cash,Delayed,3,,No
CA-2016-112389,Standard Class,JM-15655,Corporate,Bridgeton,New Jersey,East,Office Supplies,Storage,"Rogers Jumbo File, Granite",40.74,3,0,0.4074,04/03/2019,04/06/2019,,EXTRA5,,Cash,,2,0,
CA-2014-129091,Standard Class,RA-19885,Corporate,Columbus,Georgia,South,Office Supplies,Appliances,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,675.12,3,0,290.3016,01/10/2018,01/14/2018,Good,NEW20,Yes,Wallet,Delayed,4,0,
CA-2014-153479,Standard Class,DF-13135,Consumer,Vallejo,California,West,Office Supplies,Labels,Avery 512,14.45,5,0,6.7915,06/09/2020,06/14/2020,,EXTRA5,,UPI,Lost,5,,Yes
CA-2017-139717,Second Class,DM-13015,Consumer,Lancaster,Ohio,East,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,646.272,8,0.2,64.6272,09/23/2020,09/25/2020,Excellent,FREESHIP,Yes,Cash,,1,1,No
US-2015-156797,Standard Class,PO-19180,Home Office,New York City,New York,East,Technology,Phones,AT&T 841000 Phone,138,2,0,34.5,08/16/2020,08/17/2020,Bad,,Yes,Cash,Delivered,4,0,No
CA-2016-120005,Same Day,TS-21160,Corporate,San Francisco,California,West,Office Supplies,Supplies,"Elite 5"" Scissors",25.35,3,0,7.605,01/12/2019,01/21/2019,Bad,EXTRA5,,,Lost,5,,No
US-2015-157014,Second Class,BM-11785,Consumer,Columbus,Ohio,East,Technology,Accessories,ImationÂ 8gb Micro Traveldrive Usb 2.0Â Flash Drive,24,2,0.2,-2.7,06/25/2020,06/28/2020,Good,NEW20,No,,Delivered,5,1,
CA-2016-150658,Standard Class,MS-17365,Consumer,Carlsbad,New Mexico,West,Office Supplies,Binders,Avery Non-Stick Binders,10.776,3,0.2,3.3675,11/18/2019,11/25/2019,Excellent,FREESHIP,,,Delayed,5,0,
US-2017-105389,Second Class,DM-13015,Consumer,San Antonio,Texas,Central,Office Supplies,Art,Newell 320,10.272,3,0.2,0.8988,11/29/2020,12/03/2020,Good,,Yes,Credit Card,Delivered,2,1,
CA-2017-130841,Standard Class,MH-17620,Corporate,San Francisco,California,West,Office Supplies,Binders,Zipper Ring Binder Pockets,9.984,4,0.2,3.6192,12/20/2018,12/26/2018,,NEW20,Yes,UPI,Lost,3,,Yes
US-2016-148334,Standard Class,DD-13570,Consumer,Houston,Texas,Central,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",4.312,2,0.8,-6.8992,08/01/2019,08/07/2019,Average,SAVE10,,Wallet,Delivered,,0,
CA-2016-116379,Standard Class,LD-17005,Consumer,San Francisco,California,West,Office Supplies,Binders,GBC VeloBinder Manual Binding System,57.584,2,0.2,20.1544,05/01/2018,05/10/2018,Average,FREESHIP,No,Wallet,Delivered,4,,Yes
CA-2014-109932,First Class,VP-21760,Corporate,Brownsville,Texas,Central,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",237.096,3,0.2,20.7459,03/10/2018,03/15/2018,Good,,,Wallet,Delayed,2,,
CA-2017-140494,Second Class,CM-11815,Corporate,San Francisco,California,West,Technology,Accessories,MaxellÂ LTO Ultrium - 800 GB,111.96,4,0,21.2724,09/28/2019,10/02/2019,Average,SAVE10,,Credit Card,Lost,4,0,No
CA-2016-155481,Standard Class,DK-13225,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",30.48,6,0.2,9.906,06/05/2020,06/14/2020,Bad,SAVE10,Yes,Credit Card,Delivered,5,,No
CA-2014-106439,Standard Class,GG-14650,Corporate,Los Angeles,California,West,Office Supplies,Paper,Xerox 1952,64.74,13,0,30.4278,10/20/2020,10/28/2020,Average,SAVE10,,Wallet,Delayed,1,,Yes
CA-2015-120901,Standard Class,BG-11035,Consumer,Austin,Texas,Central,Office Supplies,Supplies,Staple remover,5.888,2,0.2,-1.3248,10/27/2020,11/03/2020,Average,SAVE10,No,,Delayed,5,0,Yes
CA-2014-107916,First Class,JP-15460,Corporate,Oceanside,New York,East,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,13.28,2,0,6.3744,03/06/2018,03/10/2018,,NEW20,Yes,,Delivered,,1,
CA-2014-138317,Standard Class,NW-18400,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Appliances,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,44.416,2,0.2,3.8864,07/07/2018,07/13/2018,,NEW20,Yes,Cash,Lost,1,1,No
CA-2015-129112,First Class,AW-10840,Consumer,Allen,Texas,Central,Office Supplies,Binders,GBC Imprintable Covers,8.784,4,0.8,-13.6152,03/19/2020,03/27/2020,Average,EXTRA5,No,UPI,Lost,,,Yes
US-2016-139087,Second Class,DK-13375,Consumer,Seattle,Washington,West,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,20.784,2,0.2,-4.6764,05/12/2019,05/14/2019,Excellent,EXTRA5,,,,2,1,
CA-2015-112014,Standard Class,ON-18715,Corporate,Yucaipa,California,West,Office Supplies,Art,50 Colored Long Pencils,50.8,5,0,13.208,08/30/2020,09/04/2020,Excellent,FREESHIP,,UPI,Delivered,3,1,No
US-2014-125521,Standard Class,CK-12325,Home Office,Chesapeake,Virginia,South,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1139.92,4,0,284.98,02/02/2020,02/08/2020,Excellent,EXTRA5,No,Wallet,Delayed,,,
CA-2017-121216,Second Class,MM-17920,Consumer,College Station,Texas,Central,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,29.312,8,0.8,-74.7456,11/22/2019,12/01/2019,Bad,NEW20,Yes,Wallet,,5,,No
CA-2014-148369,Standard Class,TH-21115,Corporate,Newark,Delaware,East,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders,11.12,4,0,5.4488,12/14/2018,12/23/2018,Excellent,NEW20,,Credit Card,Delivered,4,,Yes
CA-2017-161956,Second Class,DR-12880,Corporate,Inglewood,California,West,Furniture,Chairs,Bevis Steel Folding Chairs,230.28,3,0.2,23.028,10/10/2018,10/17/2018,,,Yes,Cash,Delayed,3,,No
CA-2014-138317,Standard Class,NW-18400,Consumer,Philadelphia,Pennsylvania,East,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,95.968,4,0.2,28.7904,07/11/2020,07/15/2020,,SAVE10,Yes,UPI,Delivered,1,0,No
CA-2016-126543,Second Class,MF-17665,Corporate,Toledo,Ohio,East,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",15.168,2,0.2,3.792,12/27/2020,01/05/2021,Bad,SAVE10,No,Cash,Delivered,,1,Yes
US-2017-103828,Same Day,JK-15370,Consumer,San Francisco,California,West,Office Supplies,Art,Newell 345,59.52,3,0,15.4752,04/26/2019,05/05/2019,Excellent,NEW20,No,Cash,,5,0,Yes
